id,date,price,predict_price,error,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
6056100114,2014-08-25,477000,440971,7,3,2.5,2100,5060,2.0,0,0,3,7,2100,0,2006,0,98108,47.5625,-122.3125,1520,2468,9
4045500950,2015-04-15,425000,454878,7,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6875,-121.875,1990,26336,3
1760650500,2015-01-29,332000,357293,7,4,2.5,2300,4482,2.0,0,0,3,7,2300,0,2013,0,98042,47.375,-122.0625,2300,3825,2
2838000130,2015-02-13,722000,666589,7,3,2.5,2230,4850,2.0,0,0,3,8,2230,0,2014,0,98133,47.71875,-122.3125,2230,4513,1
6306800080,2014-08-06,378950,407567,7,4,2.5,1867,15314,2.0,0,0,3,9,1867,0,2013,0,98030,47.34375,-122.1875,2616,8048,2
6056110460,2015-04-14,669000,619022,7,2,2.5,1640,1953,2.0,0,0,3,10,1640,0,2014,0,98118,47.5625,-122.3125,1820,2653,1
2862500190,2015-04-09,895950,832659,7,5,2.75,3180,9255,2.0,0,0,3,9,3180,0,2014,0,98074,47.625,-122.0,3180,7782,1
1438000130,2014-07-03,519995,557599,7,4,3.0,2590,6160,2.0,0,0,3,8,2590,0,2014,0,98059,47.46875,-122.125,2670,5600,1
2325400040,2014-09-22,353000,379894,7,3,2.25,1900,3800,2.0,0,0,3,7,1900,0,2006,0,98059,47.5,-122.1875,1950,3800,9
100300530,2014-09-25,330000,304979,7,3,2.5,1520,3003,2.0,0,0,3,7,1520,0,2009,0,98059,47.5,-122.125,1820,3030,6
6021503707,2015-01-20,352500,377901,7,2,2.5,980,1010,3.0,0,0,3,8,980,0,2008,0,98117,47.6875,-122.375,980,1023,7
7904700134,2014-06-26,390000,360557,7,3,3.25,1370,913,2.0,0,0,3,8,1100,270,2006,0,98116,47.5625,-122.375,1370,915,9
3881900317,2015-01-23,579000,537853,7,4,3.25,1900,2631,2.0,0,0,3,9,1250,650,2014,0,98144,47.59375,-122.3125,1710,4502,1
7852140040,2014-08-25,507250,546542,7,3,2.5,2270,5536,2.0,0,0,3,8,2270,0,2003,0,98065,47.53125,-121.875,2270,5731,12
3124059006,2014-05-08,1250000,1174463,6,4,3.25,3820,24166,2.0,0,1,4,11,3310,510,1990,0,98040,47.53125,-122.25,2900,18786,25
3578400910,2015-03-16,400000,374706,6,3,2.0,1010,12252,1.0,0,0,3,8,1010,0,1980,0,98074,47.625,-122.0625,1840,11497,35
3904900610,2014-10-12,475000,442821,6,3,2.5,1630,7586,2.0,0,0,3,8,1630,0,1986,0,98029,47.5625,-122.0,2090,7330,29
1560800110,2014-06-17,580000,616264,6,5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,1962,0,98007,47.625,-122.125,2040,7464,53
7852150720,2014-09-22,405000,430516,6,3,2.5,2070,4697,2.0,0,0,3,7,2070,0,2002,0,98065,47.53125,-121.875,2230,4437,13
9424400110,2014-12-16,725000,676969,6,2,1.0,2410,5930,2.0,0,0,3,9,1930,480,2007,0,98116,47.5625,-122.375,1540,5892,8
2296700330,2014-10-14,515000,479228,6,4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,98034,47.71875,-122.25,1920,7961,46
7802900504,2014-06-25,454000,485235,6,3,1.0,1970,22144,1.0,0,0,4,7,1970,0,1970,0,98065,47.53125,-121.8125,1970,13500,45
1695900025,2015-03-27,450000,418605,6,2,1.0,1010,3627,1.0,0,2,4,6,1010,0,1924,0,98144,47.59375,-122.3125,1630,4040,91
5422950040,2014-07-25,410000,435723,6,5,2.75,2910,5802,2.0,0,0,3,7,2910,0,2006,0,98038,47.34375,-122.0625,2910,5000,9
6841700100,2014-09-29,740000,788598,6,3,3.5,2420,4000,2.0,0,0,5,9,1820,600,1907,0,98122,47.59375,-122.3125,2030,4550,108
3336000230,2015-03-23,230005,215892,6,2,1.0,1030,6000,1.0,0,0,2,7,830,200,1951,0,98118,47.53125,-122.25,1770,5000,64
5381000411,2015-04-10,239950,254635,6,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,98188,47.4375,-122.3125,1640,9167,29
7852010940,2015-05-05,540000,575878,6,3,2.5,2400,5817,2.0,0,0,3,8,2400,0,1998,0,98065,47.53125,-121.875,2420,5817,17
1102001055,2015-04-24,518000,483276,6,3,1.0,1270,6612,1.5,0,3,3,7,1270,0,1927,0,98118,47.53125,-122.25,2100,7680,88
2484700145,2014-12-29,559000,519943,6,4,1.75,2250,8458,1.0,0,0,3,8,1450,800,1954,0,98136,47.53125,-122.375,1950,7198,61
327000100,2014-10-22,1161000,1083048,6,4,2.5,2960,26742,1.0,0,3,3,8,1480,1480,1949,1996,98115,47.6875,-122.25,2500,9460,66
8682281510,2015-01-28,665000,706550,6,2,2.5,2300,6984,1.0,0,0,3,8,2300,0,2006,0,98053,47.71875,-122.0,1820,4950,9
486000085,2014-08-15,866800,924813,6,4,3.5,2970,5000,2.0,0,2,3,9,2200,770,2001,0,98117,47.6875,-122.375,1470,4560,14
7856400300,2014-07-02,1411600,1319377,6,2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5625,-122.1875,3760,9450,30
7923700330,2014-05-28,510000,476430,6,4,1.5,2040,8800,1.0,0,0,4,7,1020,1020,1961,0,98007,47.59375,-122.125,1490,8800,54
7137970210,2015-03-27,289999,269744,6,3,2.0,1490,9285,1.0,0,0,3,8,1490,0,1995,0,98092,47.3125,-122.1875,2040,6681,20
5031300011,2014-11-04,299500,318193,6,3,1.75,1880,11700,1.0,0,0,4,7,1880,0,1968,0,98092,47.3125,-122.1875,2230,35200,47
5412300100,2015-03-25,240000,256109,6,3,1.75,1420,6984,1.0,0,0,4,7,980,440,1980,0,98030,47.375,-122.1875,1430,7875,35
6381501965,2014-06-12,430000,459213,6,4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1947,0,98125,47.71875,-122.3125,1560,6356,68
3832080610,2015-04-06,270000,253324,6,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.34375,-122.0625,2010,5250,5
8682281960,2014-06-03,930000,869836,6,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2006,0,98053,47.71875,-122.0,2305,6908,9
7524950900,2015-02-10,620000,578690,6,3,2.25,2010,7495,1.0,0,0,4,8,1570,440,1979,0,98027,47.5625,-122.0625,2050,8402,36
8861700110,2014-07-14,490000,458990,6,4,2.25,1960,10275,2.0,0,0,3,7,1960,0,1965,0,98052,47.6875,-122.125,1560,10275,50
1997200245,2014-07-14,540000,572663,6,2,1.75,1460,4800,1.0,0,0,5,7,850,610,1950,0,98103,47.6875,-122.3125,2050,5592,65
2078500210,2014-10-31,565000,601727,6,4,2.5,2620,10016,2.0,0,0,3,8,2620,0,1996,0,98056,47.53125,-122.1875,2620,10016,19
2558720120,2014-05-05,487585,517843,6,4,1.75,2010,9211,1.0,0,0,3,7,1470,540,1977,0,98034,47.71875,-122.1875,1840,8500,38
3271800910,2014-07-01,1356920,1446599,6,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,1937,0,98199,47.65625,-122.4375,3100,5800,78
4338800600,2014-06-09,235000,220468,6,3,1.0,1590,13000,1.5,0,0,3,6,1590,0,1944,0,98166,47.46875,-122.375,1460,8400,71
1152200030,2015-03-05,855169,799382,6,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2014,0,98052,47.71875,-122.125,2810,4998,1
1865400075,2014-05-22,320000,297676,6,3,2.25,998,844,2.0,0,0,3,7,798,200,2007,0,98117,47.6875,-122.375,998,1110,8
7853320550,2014-08-05,425000,396974,6,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,0,98065,47.53125,-121.875,2070,4556,8
476000118,2014-12-12,479950,449554,6,2,2.25,1360,1336,3.0,0,0,3,8,1360,0,2008,0,98107,47.65625,-122.375,1280,1295,7
731500320,2014-11-10,282000,299421,6,4,2.5,1785,2552,2.0,0,0,3,8,1785,0,2009,0,98030,47.34375,-122.1875,1691,2700,6
1823049179,2015-01-21,385000,409116,6,4,2.0,2340,9716,1.0,0,0,3,7,2340,0,2009,0,98146,47.46875,-122.375,1180,13500,6
7904700128,2014-11-10,385000,359234,6,3,3.5,1370,1540,2.0,0,0,3,8,1100,270,2006,0,98116,47.5625,-122.375,1370,915,9
3630080070,2014-07-10,348000,325952,6,3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,98029,47.5625,-122.0,1440,2040,10
3278613210,2014-07-28,358990,336115,6,3,3.25,1710,2171,2.0,0,0,3,7,1400,310,2014,0,98106,47.53125,-122.375,1380,1300,1
2423069039,2014-08-06,650000,610522,6,3,2.5,2500,51836,1.0,0,0,3,9,1510,990,2013,0,98027,47.46875,-122.0,2270,54450,2
9510861140,2014-07-14,711000,756083,6,3,2.5,2550,5376,2.0,0,0,3,9,2550,0,2004,0,98052,47.65625,-122.0625,2250,4050,11
2767601311,2014-10-24,445000,416575,6,3,2.5,1260,1102,3.0,0,0,3,8,1260,0,2007,0,98107,47.6875,-122.375,1320,2500,8
7853360820,2014-09-09,544999,509077,6,4,2.5,2710,6937,2.0,0,0,3,7,2710,0,2009,0,98065,47.5,-121.875,2380,5866,6
925059137,2014-06-02,939000,881973,6,4,2.75,3270,12880,2.0,0,0,3,9,3270,0,2014,0,98033,47.65625,-122.1875,2420,7505,1
3278605590,2014-09-26,375000,397733,6,3,2.5,1580,3825,2.0,0,0,3,8,1580,0,2011,0,98126,47.53125,-122.375,1380,1500,4
7967000130,2015-04-01,370228,346167,6,4,3.0,2050,4000,2.0,0,0,3,8,2050,0,2014,0,98001,47.34375,-122.25,2050,4000,1
291310170,2014-08-04,384500,407925,6,3,2.5,1600,2610,2.0,0,0,3,8,1600,0,2005,0,98027,47.53125,-122.0625,1445,1288,10
3832080440,2014-12-09,261950,279775,6,3,2.5,1880,5000,2.0,0,0,3,7,1880,0,2010,0,98042,47.34375,-122.0625,2260,5000,5
1438000440,2014-07-24,515805,551745,6,5,2.75,2710,4136,2.0,0,0,3,8,2710,0,2014,0,98059,47.46875,-122.125,2590,4136,1
3424069008,2014-06-06,585000,544864,6,4,2.5,2430,4747,2.0,0,0,3,8,2430,0,2008,0,98027,47.53125,-122.0,1930,7200,7
301401410,2014-07-22,298000,277665,6,3,2.5,1852,4000,2.0,0,0,3,7,1852,0,2014,0,98002,47.34375,-122.1875,2166,4000,1
8138870470,2014-07-07,494815,460900,6,3,2.5,1910,2091,2.0,0,0,3,8,1910,0,2014,0,98029,47.53125,-122.0,1630,1546,1
7548301050,2015-04-02,390000,414275,6,2,1.5,1340,1402,2.0,0,0,3,8,1120,220,2008,0,98144,47.59375,-122.3125,1340,1213,7
7853360850,2015-01-16,471500,503700,6,3,2.5,2430,5866,2.0,0,0,3,7,2430,0,2009,0,98065,47.53125,-121.875,2380,5866,6
1853080850,2014-06-06,837219,782981,6,5,2.75,3030,7679,2.0,0,0,3,9,3030,0,2014,0,98074,47.59375,-122.0625,3080,6341,1
7237501380,2015-05-07,1267500,1188881,6,4,3.5,4640,13404,2.0,0,0,3,10,4640,0,2007,0,98059,47.53125,-122.125,4690,13590,8
3278606050,2015-04-01,362500,339604,6,3,3.5,1710,2212,2.0,0,0,3,7,1400,310,2013,0,98126,47.53125,-122.375,1580,2212,2
8943600870,2014-11-13,305000,325715,6,4,2.25,1763,3717,2.0,0,0,3,8,1763,0,2012,0,98031,47.40625,-122.1875,1763,3666,3
7852090570,2015-03-17,560000,595258,6,4,2.5,2630,5710,2.0,0,0,3,8,2630,0,2001,0,98065,47.53125,-121.875,2550,5500,14
1085621740,2014-08-14,306000,325135,6,4,2.5,2267,3577,2.0,0,0,3,7,2267,0,2014,0,98092,47.34375,-122.1875,2056,3577,1
3629980860,2014-07-07,680000,635885,6,4,2.75,2330,3920,2.0,0,0,3,9,2330,0,2005,0,98029,47.5625,-122.0,2410,4063,10
8562770320,2015-01-14,554000,519138,6,3,2.5,2140,4126,2.0,0,0,3,8,1960,180,2005,0,98027,47.53125,-122.0625,2280,2615,10
2767604253,2015-04-13,396000,371062,6,2,1.5,950,865,3.0,0,0,3,8,950,0,2006,0,98107,47.65625,-122.375,1290,1189,9
323079065,2014-06-24,790000,737968,6,4,3.5,3190,31450,2.0,0,0,3,9,3190,0,2010,0,98027,47.5,-121.875,3000,72745,5
8682300400,2014-06-19,728050,677662,6,3,2.5,2320,6775,1.0,0,0,3,8,2320,0,2008,0,98053,47.71875,-122.0,1680,4750,7
2770601769,2014-06-17,435000,405529,6,3,2.25,1230,1238,2.0,0,0,3,8,1080,150,2009,0,98199,47.65625,-122.375,1230,953,6
8943600360,2015-02-19,299000,279347,6,3,2.25,1350,3582,2.0,0,0,3,8,1350,0,2010,0,98031,47.40625,-122.1875,1940,3860,5
1604730150,2014-10-14,639983,595867,6,5,3.0,2800,5700,2.0,0,0,3,8,2800,0,2014,0,98059,47.5,-122.125,2910,5349,1
7708200880,2014-09-23,562500,600793,6,5,2.75,2920,6327,2.0,0,0,3,8,2920,0,2007,0,98059,47.5,-122.125,2520,5026,8
993000308,2015-03-18,401000,425160,6,3,2.0,1270,1333,3.0,0,0,3,8,1270,0,2006,0,98103,47.6875,-122.3125,1330,1333,9
923049203,2014-05-29,350000,372458,6,4,2.5,2040,22653,2.0,0,0,3,7,2040,0,2011,0,98168,47.5,-122.3125,2020,20502,4
3023000210,2014-10-01,375000,400202,6,4,2.5,2250,5306,2.0,0,0,3,8,2250,0,2012,0,98038,47.34375,-122.0625,2250,5306,3
293070120,2014-09-18,888990,946287,6,4,2.75,3540,5500,2.0,0,0,3,9,3540,0,2014,0,98074,47.625,-122.0625,3540,5500,1
7852100150,2014-06-25,459000,488460,6,5,3.5,2640,6895,2.0,0,0,3,7,2640,0,2001,0,98065,47.53125,-121.875,2640,5267,14
2937300540,2014-10-16,989990,1057138,6,4,3.5,3830,7150,2.0,0,0,3,9,3830,0,2014,0,98052,47.71875,-122.125,3640,6055,1
9578500920,2014-09-10,395950,423595,6,5,3.5,2738,6031,2.0,0,0,3,8,2738,0,2014,0,98023,47.28125,-122.375,2738,5201,1
8658301060,2014-08-20,310000,329291,6,2,1.75,1160,2500,2.0,0,0,3,7,1160,0,2008,0,98014,47.65625,-121.9375,970,7500,7
1235700052,2014-06-30,963000,1025746,6,4,3.25,3530,8589,2.0,0,0,3,10,3530,0,2007,0,98033,47.6875,-122.1875,2470,9019,8
3278612570,2014-07-24,294000,311889,6,2,2.5,1380,889,2.0,0,0,3,7,1140,240,2012,0,98126,47.53125,-122.375,1580,1397,3
6638900461,2014-06-05,700000,652446,6,3,2.5,2050,4185,2.0,0,0,3,9,2050,0,2011,0,98117,47.6875,-122.375,1150,5000,4
200480020,2014-07-10,770000,822904,6,5,2.5,3000,7912,1.0,0,0,3,9,1610,1390,2007,0,98033,47.6875,-122.1875,2700,7205,8
3326059253,2015-03-30,815000,869406,6,4,2.5,3030,7187,2.0,0,0,3,9,3030,0,2005,0,98033,47.6875,-122.1875,3030,7187,10
1760650950,2015-04-23,309000,288578,6,3,2.5,1950,3825,2.0,0,0,3,7,1950,0,2013,0,98042,47.34375,-122.0625,1950,3825,2
7853321150,2014-11-03,452000,423041,6,4,2.5,2190,6896,2.0,0,0,3,7,2190,0,2007,0,98065,47.53125,-121.875,2190,5900,8
1438000170,2014-08-22,612995,651505,6,5,3.5,3240,6919,2.0,0,0,3,8,2760,480,2014,0,98059,47.46875,-122.125,2970,5690,1
2826079027,2014-11-12,659000,698960,6,3,2.5,3090,384634,2.0,0,0,3,8,3090,0,2007,0,98019,47.71875,-121.9375,2200,292645,8
3094000210,2015-01-05,269950,286667,6,3,2.5,2244,4079,2.0,0,0,3,7,2244,0,2012,0,98001,47.25,-122.25,2077,4078,3
9521100214,2014-06-04,455000,423993,6,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,98103,47.65625,-122.375,1380,1196,9
2937300040,2014-12-15,942990,1001001,6,4,2.5,3570,6218,2.0,0,0,3,9,3570,0,2014,0,98052,47.71875,-122.125,3230,5972,1
3304300300,2015-05-07,579950,618309,6,4,2.75,2460,8643,2.0,0,0,3,9,2460,0,2011,0,98059,47.46875,-122.125,3110,8626,4
688000017,2014-06-27,516500,485049,6,1,1.25,1100,638,3.0,0,0,3,9,1100,0,2014,0,98112,47.625,-122.3125,1110,1933,1
1972201967,2014-10-31,520000,486184,6,2,2.25,1530,981,3.0,0,0,3,8,1480,50,2006,0,98103,47.65625,-122.375,1530,1282,9
4139900120,2014-06-05,1415000,1339444,5,4,5.25,4670,43950,2.0,0,0,3,12,4670,0,1989,0,98006,47.53125,-122.125,4900,35000,26
8807810090,2014-09-25,335000,352698,5,3,1.0,1350,14212,1.0,0,0,4,6,1350,0,1981,0,98053,47.65625,-122.0625,1520,14404,34
1939130730,2014-07-17,635000,667597,5,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,1992,0,98074,47.625,-122.0,2410,7713,23
324069058,2014-05-30,568000,538402,5,4,2.0,2340,50233,1.0,0,0,4,7,1170,1170,1966,0,98075,47.59375,-122.0,2470,62290,49
8857600360,2014-08-28,250200,264721,5,3,1.5,1180,7384,1.0,0,0,5,7,1180,0,1959,0,98032,47.375,-122.3125,1150,7455,56
6814600150,2014-09-05,863000,911165,5,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,1924,2006,98115,47.6875,-122.3125,1490,5400,91
7437100770,2014-05-21,275000,289940,5,3,2.5,2030,6326,2.0,0,0,3,7,2030,0,1993,0,98038,47.34375,-122.0,1810,6825,22
9169600209,2014-08-20,746300,702405,5,3,1.75,2060,5721,1.0,0,2,3,9,1140,920,1964,0,98136,47.53125,-122.375,2060,8124,51
3904900230,2014-07-16,520000,489146,5,3,2.25,1850,10855,1.0,0,0,3,8,1370,480,1985,0,98029,47.5625,-122.0,1850,8209,30
5101405338,2014-08-21,452000,475127,5,3,1.75,1880,16239,1.0,0,0,3,7,880,1000,1922,0,98115,47.6875,-122.3125,1260,7528,93
6117501250,2014-08-01,569000,600850,5,4,1.75,2400,21196,1.0,0,0,5,8,1590,810,1956,0,98166,47.4375,-122.375,2200,19134,59
8563000300,2014-09-15,675000,636248,5,4,2.25,2260,8715,1.0,0,0,4,8,1530,730,1976,0,98008,47.625,-122.125,2220,8650,39
2979800762,2014-09-04,365000,386238,5,3,2.5,1484,1761,3.0,0,0,3,7,1484,0,2003,0,98115,47.6875,-122.3125,1484,4320,12
7696620100,2015-04-22,254999,269735,5,3,1.0,1580,7560,1.0,0,0,4,7,1000,580,1976,0,98001,47.34375,-122.25,1580,7560,39
5249802240,2014-05-15,497000,524159,5,4,2.5,2240,7200,2.0,0,0,3,8,2240,0,1995,0,98118,47.5625,-122.25,1860,6600,20
6600220490,2015-04-09,550000,520496,5,3,2.25,1880,11556,2.0,0,0,3,8,1880,0,1987,0,98074,47.625,-122.0625,1880,12000,28
7784000100,2014-06-03,600000,567262,5,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,98146,47.5,-122.375,2490,10907,57
7805460760,2015-04-27,885000,832431,5,3,2.5,2880,11443,2.0,0,0,4,9,2880,0,1986,0,98006,47.5625,-122.125,2840,12530,29
3236500220,2014-07-09,450000,425770,5,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.59375,-122.125,1910,7668,32
104510230,2014-11-19,252000,238661,5,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,98023,47.3125,-122.375,1500,7210,31
8039900180,2014-08-05,450000,473141,5,3,2.0,1680,11250,1.0,0,0,4,8,1680,0,1967,0,98045,47.5,-121.8125,1760,12160,48
3886902615,2014-06-17,720000,680204,5,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,1988,0,98033,47.6875,-122.1875,2000,7680,27
7977201709,2015-03-23,475000,448875,5,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,0,98115,47.6875,-122.3125,1680,4080,23
3179102305,2014-07-17,580000,550429,5,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,98115,47.6875,-122.25,2220,5912,72
3876800580,2014-09-02,351000,333373,5,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1969,0,98072,47.75,-122.1875,1310,8240,46
8151600900,2014-11-12,445000,471350,5,5,3.0,2420,11250,2.0,0,0,3,8,2420,0,2013,0,98146,47.5,-122.375,1510,9950,2
5101407790,2014-08-01,375000,356056,5,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,98125,47.71875,-122.3125,1280,6380,68
6392000625,2014-07-12,451000,476575,5,2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,2004,98115,47.6875,-122.3125,1460,4800,71
7169500200,2014-09-03,522500,493239,5,2,2.25,1430,1210,2.0,0,0,3,8,1340,90,2005,0,98115,47.6875,-122.3125,1430,1016,10
3630240140,2015-01-23,585000,554646,5,4,3.0,2110,1286,2.0,0,0,3,9,1710,400,2007,0,98029,47.53125,-122.0,2000,1286,8
7430200060,2015-04-24,1583000,1495789,5,4,4.0,5610,11063,3.0,0,0,3,11,4750,860,2006,0,98074,47.65625,-122.0625,4560,11063,9
2810100023,2014-06-25,395000,375121,5,2,2.25,1350,1493,2.0,0,0,3,8,1050,300,2007,0,98136,47.53125,-122.375,1250,1202,8
254000241,2015-03-24,540000,510433,5,3,2.5,2220,5279,2.0,0,0,3,8,2220,0,2006,0,98146,47.5,-122.375,1610,5297,9
8024200685,2014-05-20,440000,415560,5,3,1.5,1270,1443,3.0,0,0,3,8,1270,0,2007,0,98115,47.6875,-122.3125,1270,1413,8
3566800485,2015-02-23,649950,685195,5,4,3.5,2440,3012,3.0,0,1,3,8,2440,0,2005,0,98117,47.6875,-122.375,1860,4650,10
148000475,2014-05-28,1400000,1470796,5,4,3.25,4700,9160,1.0,0,4,3,11,2520,2180,2005,0,98116,47.5625,-122.375,2240,8700,10
9492500090,2014-05-27,754950,795944,5,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033,47.6875,-122.1875,2610,7206,1
7299601460,2014-06-23,329900,348590,5,3,2.5,2242,4995,2.0,0,0,3,8,2242,0,2011,0,98092,47.25,-122.1875,1798,4942,4
9358000552,2014-10-29,399000,420832,5,3,3.25,1680,1478,2.0,0,0,3,8,1360,320,2009,0,98126,47.5625,-122.375,1530,2753,6
1773100980,2014-06-18,309000,325145,5,3,2.25,1490,1294,2.0,0,0,3,7,1220,270,2010,0,98106,47.5625,-122.375,1490,1283,5
1773100275,2015-02-01,205000,216966,5,2,1.5,830,1020,2.0,0,0,3,7,830,0,2006,0,98106,47.5625,-122.375,830,1379,9
3630200780,2014-05-22,1051000,991615,5,4,3.75,3860,5474,2.5,0,0,3,10,3860,0,2007,0,98029,47.53125,-122.0,3040,5474,8
9206500250,2014-09-09,1104500,1044210,5,4,4.0,3770,8899,2.0,0,0,3,10,2940,830,2006,0,98074,47.65625,-122.0625,3300,8308,9
293070010,2014-10-28,849990,899137,5,4,2.75,3300,4987,2.0,0,0,3,9,3300,0,2014,0,98074,47.625,-122.0625,3520,5453,1
3023000050,2015-01-29,310000,326940,5,3,2.5,1760,10137,2.0,0,0,3,8,1760,0,2010,0,98038,47.34375,-122.0625,2000,6935,5
2768301357,2014-10-01,500000,472870,5,3,2.25,1530,1396,2.0,0,0,3,8,1240,290,2007,0,98107,47.65625,-122.375,1690,2500,8
2781240040,2014-08-06,342000,323394,5,3,2.0,1640,4802,1.0,0,0,3,8,1640,0,2010,0,98038,47.34375,-122.0,1940,4802,5
9268851800,2014-05-05,415000,393837,5,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2010,0,98027,47.53125,-122.0,1620,1299,5
3052700472,2014-08-13,499000,469929,5,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,98117,47.6875,-122.375,1380,1402,8
7519001068,2014-05-27,460000,484595,5,3,3.5,1600,1431,2.0,0,0,3,8,1240,360,2006,0,98117,47.6875,-122.375,1500,4120,9
8946390150,2014-07-22,324950,343518,5,4,2.5,2229,5723,2.0,0,0,3,7,2229,0,2012,0,98032,47.375,-122.3125,2738,5742,3
1946000100,2015-02-04,467000,491289,5,4,2.75,2170,5024,2.0,0,0,3,8,2170,0,2012,0,98059,47.5,-122.125,2460,5024,3
461003835,2014-12-18,825000,778413,5,3,3.5,2670,3000,2.0,0,0,3,9,1870,800,2014,0,98117,47.6875,-122.375,1750,5000,1
3630200960,2014-08-26,1060000,998246,5,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.53125,-122.0,3130,6112,8
1250200693,2014-07-18,515000,544620,5,3,3.0,2100,2409,2.0,0,0,3,8,1660,440,2008,0,98144,47.59375,-122.3125,1900,2400,7
97600140,2014-07-29,800000,757556,5,4,2.5,2930,5000,2.0,0,0,3,9,2760,170,2007,0,98006,47.53125,-122.125,3230,5778,8
6056110200,2014-09-29,555000,584642,5,3,3.5,2100,2479,2.0,0,0,3,9,1450,650,2011,0,98118,47.5625,-122.3125,1800,2457,4
9524100196,2014-11-17,239000,252692,5,2,1.5,680,772,2.0,0,0,3,7,680,0,2005,0,98103,47.6875,-122.3125,690,1059,10
291310310,2014-12-10,533500,564686,5,3,3.5,2490,3517,2.0,0,0,3,8,1720,770,2005,0,98027,47.53125,-122.0625,1600,2378,10
6601200040,2014-09-19,280000,264279,5,4,2.5,1934,5677,2.0,0,0,3,8,1934,0,2013,0,98001,47.25,-122.25,1919,5049,2
3336500180,2014-06-05,324500,342611,5,3,2.5,1660,3990,2.0,0,0,3,7,1660,0,2009,0,98118,47.53125,-122.25,1670,4050,6
7853360720,2014-09-08,485000,510316,5,3,2.5,2430,5867,2.0,0,0,3,7,2430,0,2011,0,98065,47.53125,-121.875,2620,5866,4
8562790150,2014-06-26,782900,824647,5,4,3.25,3060,3898,2.0,0,0,3,10,2300,760,2014,0,98027,47.53125,-122.0625,2920,3448,1
1972205633,2014-07-23,550000,522117,5,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.65625,-122.375,1540,2168,8
7853370620,2015-02-06,605000,637900,5,5,4.0,3040,6000,2.0,0,0,3,8,2280,760,2011,0,98065,47.53125,-121.875,3070,5558,4
4449800480,2015-03-18,677790,643221,5,6,3.0,2800,4213,2.0,0,0,3,8,2800,0,1998,0,98117,47.6875,-122.375,1440,3960,17
7853361310,2014-12-15,425000,447908,5,4,2.5,1950,5000,2.0,0,0,3,8,1950,0,2012,0,98065,47.5,-121.875,2710,5000,3
8562790480,2014-10-06,654000,687530,5,3,2.5,2220,2873,2.0,0,0,3,10,2010,210,2012,0,98027,47.53125,-122.0625,2290,3213,3
6824100007,2015-03-26,427005,451036,5,3,3.0,1460,1200,3.0,0,0,3,8,1460,0,2006,0,98117,47.6875,-122.375,1460,1245,9
2325400170,2015-02-11,391000,413636,5,4,2.25,2190,3850,2.0,0,0,3,7,2190,0,2006,0,98059,47.5,-122.1875,2190,3980,9
1042700080,2014-08-22,831548,784667,5,5,2.75,3010,4919,2.0,0,0,3,9,3010,0,2014,0,98074,47.59375,-122.0625,3230,5415,1
8024200684,2014-11-25,419500,440720,5,3,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6875,-122.3125,1270,1413,8
1438000120,2014-06-16,542525,571440,5,4,2.5,2650,5600,2.0,0,0,3,8,2650,0,2014,0,98059,47.46875,-122.125,2650,5600,1
9523100712,2014-06-18,485000,456684,5,2,2.5,1430,923,3.0,0,0,3,8,1410,20,2008,0,98103,47.65625,-122.375,1620,1505,7
